id,box_orig,box_n,doc,# language,,,doc_filename,fecha_orig,"description_excel_divided
",_material,year,keywords,_height,_width,_time,_description,xidold,nombre_nuevo,rvtipo_esp,,content category,filename_orig_,description_filename_orig,th_filename,,tkb_subido,tkb_textto_regiones,tkb_etiquetas_tags,,kg_en_proceso,kg_relaciones,kg_entidades
373,box_63,63,57,,,,,23/02/1973,,paperssantiagojanuary1973contractfromcorporaciondefomentodelaproduccionchile,box_63,official_document,,,,papers santiago january 1973 contract from corporacion de fomento de la produccion chile,sbc_b_63_paperssantiagojanuary1973contractfromcorporaciondefomentodelaproduccionchile_p_01_high.jpg,sbc_b_63_paperssantiagojanuary1973contractfromcorporaciondefomentodelaproduccionchile_p_01_high.jpg,doc_oficial,,,staffordbeercollectionpaperssantiagojanuary1973contractfromcorporaciondefomentodelaproduccionchile_p_01.tiff,paperssantiagojanuary1973contractfromcorporaciondefomentodelaproduccionchile,sbc_b_63_paperssantiagojanuary1973contractfromcorporaciondefomentodelaproduccionchile_p_01_th.png,,v,,,,,,
374,box_63,63,58,,,p1,,05/04/1973,,paperssantiagojanuary1973lettertoherbertgrosch,box_63,manuscript,,,,papers santiago january 1973 letter to herbert grosch,sbc_b_63_paperssantiagojanuary1973lettertoherbertgrosch_p_00_high.jpg,sbc_b_63_paperssantiagojanuary1973lettertoherbertgrosch_p_00_high.jpg,manuscrito,,,staffordbeercollectionpaperssantiagojanuary1973lettertoherbertgrosch_p_00.tiff,paperssantiagojanuary1973lettertoherbertgrosch,sbc_b_63_paperssantiagojanuary1973lettertoherbertgrosch_p_00_th.png,,v,,,,,,
375,box_63,63,58,,,,,05/04/1973,,paperssantiagojanuary1973lettertoherbertgrosch,box_63,manuscript,,,,papers santiago january 1973 letter to herbert grosch,sbc_b_63_paperssantiagojanuary1973lettertoherbertgrosch_p_01_high.jpg,sbc_b_63_paperssantiagojanuary1973lettertoherbertgrosch_p_01_high.jpg,manuscrito,,,staffordbeercollectionpaperssantiagojanuary1973lettertoherbertgrosch_p_01.tiff,paperssantiagojanuary1973lettertoherbertgrosch,sbc_b_63_paperssantiagojanuary1973lettertoherbertgrosch_p_01_th.png,,v,,,,,,
376,box_63,63,59,,,p1,,01/04/1973,,paperssantiagojanuary1973lettertohsdcolesussexuniversity,box_63,official_document,,,,papers santiago january 1973 letter to hsd coles sussex university,sbc_b_63_paperssantiagojanuary1973lettertohsdcolesussexuniversity_p_00_high.jpg,sbc_b_63_paperssantiagojanuary1973lettertohsdcolesussexuniversity_p_00_high.jpg,doc_oficial,,,staffordbeercollectionpaperssantiagojanuary1973lettertohsdcolesussexuniversity_p_00.tiff,paperssantiagojanuary1973lettertohsdcolesussexuniversity,sbc_b_63_paperssantiagojanuary1973lettertohsdcolesussexuniversity_p_00_th.png,,v,,,,,,
377,box_63,63,60,,,p1,,no date,,paperssantiagojanuary1973welcometotheoperationsroomspeech,box_63,manuscript,,,,papers santiago january 1973 welcome to the operations room speech,sbc_b_63_paperssantiagojanuary1973welcometotheoperationsroomspeech_p_00_high.jpg,sbc_b_63_paperssantiagojanuary1973welcometotheoperationsroomspeech_p_00_high.jpg,manuscrito,,,staffordbeercollectionpaperssantiagojanuary1973welcometotheoperationsroomspeech_p_00.tiff,paperssantiagojanuary1973welcometotheoperationsroomspeech,sbc_b_63_paperssantiagojanuary1973welcometotheoperationsroomspeech_p_00_th.png,,v,,,,,,
378,box_63,63,60,,,,,no date,,paperssantiagojanuary1973welcometotheoperationsroomspeech,box_63,manuscript,,,,papers santiago january 1973 welcome to the operations room speech,sbc_b_63_paperssantiagojanuary1973welcometotheoperationsroomspeech_p_01_high.jpg,sbc_b_63_paperssantiagojanuary1973welcometotheoperationsroomspeech_p_01_high.jpg,manuscrito,,,staffordbeercollectionpaperssantiagojanuary1973welcometotheoperationsroomspeech_p_01.tiff,paperssantiagojanuary1973welcometotheoperationsroomspeech,sbc_b_63_paperssantiagojanuary1973welcometotheoperationsroomspeech_p_01_th.png,,v,,,,,,
379,box_63,63,60,,,,,no date,,paperssantiagojanuary1973welcometotheoperationsroomspeech,box_63,manuscript,,,,papers santiago january 1973 welcome to the operations room speech,sbc_b_63_paperssantiagojanuary1973welcometotheoperationsroomspeech_p_02_high.jpg,sbc_b_63_paperssantiagojanuary1973welcometotheoperationsroomspeech_p_02_high.jpg,manuscrito,,,staffordbeercollectionpaperssantiagojanuary1973welcometotheoperationsroomspeech_p_02.tiff,paperssantiagojanuary1973welcometotheoperationsroomspeech,sbc_b_63_paperssantiagojanuary1973welcometotheoperationsroomspeech_p_02_th.png,,v,,,,,,
380,box_64,64,61,,,,,11/1/1971,,cyberneticnotesontheeffectiveorganizationofthestate,box_64,manuscript,,,,cybernetic notes on the effective organization of the state,sbc_b_64_cyberneticnotesontheeffectiveorganizationofthestate_p_00_high.jpg,sbc_b_64_cyberneticnotesontheeffectiveorganizationofthestate_p_00_high.jpg,manuscrito,,,staffordbeercollectioncyberneticnotesontheeffectiveorganizationofthestate_p_00.tiff,cyberneticnotesontheeffectiveorganizationofthestate,sbc_b_64_cyberneticnotesontheeffectiveorganizationofthestate_p_00_th.png,,v,,,,,,
381,box_64,64,61,,,,,11/1/1971,,cyberneticnotesontheeffectiveorganizationofthestate,box_64,manuscript,,,,cybernetic notes on the effective organization of the state,sbc_b_64_cyberneticnotesontheeffectiveorganizationofthestate_p_01_high.jpg,sbc_b_64_cyberneticnotesontheeffectiveorganizationofthestate_p_01_high.jpg,manuscrito,,,staffordbeercollectioncyberneticnotesontheeffectiveorganizationofthestate_p_01.tiff,cyberneticnotesontheeffectiveorganizationofthestate,sbc_b_64_cyberneticnotesontheeffectiveorganizationofthestate_p_01_th.png,,v,,,,,,
382,box_64,64,61,,,,,11/1/1971,,cyberneticnotesontheeffectiveorganizationofthestate,box_64,hand-drawn_diagram,,,,cybernetic notes on the effective organization of the state,sbc_b_64_cyberneticnotesontheeffectiveorganizationofthestate_p_02_high.jpg,sbc_b_64_cyberneticnotesontheeffectiveorganizationofthestate_p_02_high.jpg,diagrama_manuscrito,,,staffordbeercollectioncyberneticnotesontheeffectiveorganizationofthestate_p_02.tiff,cyberneticnotesontheeffectiveorganizationofthestate,sbc_b_64_cyberneticnotesontheeffectiveorganizationofthestate_p_02_th.png,,v,,,,,,
383,box_64,64,61,,,,,11/1/1971,,cyberneticnotesontheeffectiveorganizationofthestate,box_64,hand-drawn_diagram,,,,cybernetic notes on the effective organization of the state,sbc_b_64_cyberneticnotesontheeffectiveorganizationofthestate_p_03_high.jpg,sbc_b_64_cyberneticnotesontheeffectiveorganizationofthestate_p_03_high.jpg,diagrama_manuscrito,,,staffordbeercollectioncyberneticnotesontheeffectiveorganizationofthestate_p_03.tiff,cyberneticnotesontheeffectiveorganizationofthestate,sbc_b_64_cyberneticnotesontheeffectiveorganizationofthestate_p_03_th.png,,v,,,,,,
384,box_64,64,61,,,,,11/1/1971,,cyberneticnotesontheeffectiveorganizationofthestate,box_64,hand-drawn_diagram,,,,cybernetic notes on the effective organization of the state,sbc_b_64_cyberneticnotesontheeffectiveorganizationofthestate_p_04_high.jpg,sbc_b_64_cyberneticnotesontheeffectiveorganizationofthestate_p_04_high.jpg,diagrama_manuscrito,,,staffordbeercollectioncyberneticnotesontheeffectiveorganizationofthestate_p_04.tiff,cyberneticnotesontheeffectiveorganizationofthestate,sbc_b_64_cyberneticnotesontheeffectiveorganizationofthestate_p_04_th.png,,v,,,,,,
385,box_64,64,61,,,,,11/1/1971,,cyberneticnotesontheeffectiveorganizationofthestate,box_64,official_document,,,,cybernetic notes on the effective organization of the state,sbc_b_64_cyberneticnotesontheeffectiveorganizationofthestate_p_05_high.jpg,sbc_b_64_cyberneticnotesontheeffectiveorganizationofthestate_p_05_high.jpg,doc_oficial,,,staffordbeercollectioncyberneticnotesontheeffectiveorganizationofthestate_p_05.tiff,cyberneticnotesontheeffectiveorganizationofthestate,sbc_b_64_cyberneticnotesontheeffectiveorganizationofthestate_p_05_th.png,,v,,,,,,
386,box_64,64,61,,,,,11/1/1971,,cyberneticnotesontheeffectiveorganizationofthestate,box_64,official_document,,,,cybernetic notes on the effective organization of the state,sbc_b_64_cyberneticnotesontheeffectiveorganizationofthestate_p_06_high.jpg,sbc_b_64_cyberneticnotesontheeffectiveorganizationofthestate_p_06_high.jpg,doc_oficial,,,staffordbeercollectioncyberneticnotesontheeffectiveorganizationofthestate_p_06.tiff,cyberneticnotesontheeffectiveorganizationofthestate,sbc_b_64_cyberneticnotesontheeffectiveorganizationofthestate_p_06_th.png,,v,,,,,,
387,box_64,64,61,,,,,11/1/1971,,cyberneticnotesontheeffectiveorganizationofthestate,box_64,hand-drawn_diagram,,,,cybernetic notes on the effective organization of the state,sbc_b_64_cyberneticnotesontheeffectiveorganizationofthestate_p_07_high.jpg,sbc_b_64_cyberneticnotesontheeffectiveorganizationofthestate_p_07_high.jpg,diagrama_manuscrito,,,staffordbeercollectioncyberneticnotesontheeffectiveorganizationofthestate_p_07.tiff,cyberneticnotesontheeffectiveorganizationofthestate,sbc_b_64_cyberneticnotesontheeffectiveorganizationofthestate_p_07_th.png,,v,,,,,,
388,box_64,64,61,,,,,11/1/1971,,cyberneticnotesontheeffectiveorganizationofthestate,box_64,hand-drawn_diagram,,,,cybernetic notes on the effective organization of the state,sbc_b_64_cyberneticnotesontheeffectiveorganizationofthestate_p_08_high.jpg,sbc_b_64_cyberneticnotesontheeffectiveorganizationofthestate_p_08_high.jpg,diagrama_manuscrito,,,staffordbeercollectioncyberneticnotesontheeffectiveorganizationofthestate_p_08.tiff,cyberneticnotesontheeffectiveorganizationofthestate,sbc_b_64_cyberneticnotesontheeffectiveorganizationofthestate_p_08_th.png,,v,,,,,,
389,box_64,64,61,,,,,11/1/1971,,cyberneticnotesontheeffectiveorganizationofthestate,box_64,official_document,,,,cybernetic notes on the effective organization of the state,sbc_b_64_cyberneticnotesontheeffectiveorganizationofthestate_p_09_high.jpg,sbc_b_64_cyberneticnotesontheeffectiveorganizationofthestate_p_09_high.jpg,doc_oficial,,,staffordbeercollectioncyberneticnotesontheeffectiveorganizationofthestate_p_09.tiff,cyberneticnotesontheeffectiveorganizationofthestate,sbc_b_64_cyberneticnotesontheeffectiveorganizationofthestate_p_09_th.png,,v,,,,,,
390,box_64,64,61,,,,,11/1/1971,,cyberneticnotesontheeffectiveorganizationofthestate,box_64,hand-drawn_diagram,,,,cybernetic notes on the effective organization of the state,sbc_b_64_cyberneticnotesontheeffectiveorganizationofthestate_p_10_high.jpg,sbc_b_64_cyberneticnotesontheeffectiveorganizationofthestate_p_10_high.jpg,diagrama_manuscrito,,,staffordbeercollectioncyberneticnotesontheeffectiveorganizationofthestate_p_10.tiff,cyberneticnotesontheeffectiveorganizationofthestate,sbc_b_64_cyberneticnotesontheeffectiveorganizationofthestate_p_10_th.png,,v,,,,,,
391,box_64,64,61,,,,,11/1/1971,,cyberneticnotesontheeffectiveorganizationofthestate,box_64,official_document,,,,cybernetic notes on the effective organization of the state,sbc_b_64_cyberneticnotesontheeffectiveorganizationofthestate_p_11_high.jpg,sbc_b_64_cyberneticnotesontheeffectiveorganizationofthestate_p_11_high.jpg,doc_oficial,,,staffordbeercollectioncyberneticnotesontheeffectiveorganizationofthestate_p_11.tiff,cyberneticnotesontheeffectiveorganizationofthestate,sbc_b_64_cyberneticnotesontheeffectiveorganizationofthestate_p_11_th.png,,v,,,,,,
392,box_64,64,61,,,,,11/1/1971,,cyberneticnotesontheeffectiveorganizationofthestate,box_64,official_document,,,,cybernetic notes on the effective organization of the state,sbc_b_64_cyberneticnotesontheeffectiveorganizationofthestate_p_12_high.jpg,sbc_b_64_cyberneticnotesontheeffectiveorganizationofthestate_p_12_high.jpg,doc_oficial,,,staffordbeercollectioncyberneticnotesontheeffectiveorganizationofthestate_p_12.tiff,cyberneticnotesontheeffectiveorganizationofthestate,sbc_b_64_cyberneticnotesontheeffectiveorganizationofthestate_p_12_th.png,,v,,,,,,
393,box_64,64,61,,,,,11/1/1971,,cyberneticnotesontheeffectiveorganizationofthestate,box_64,hand-drawn_diagram,,,,cybernetic notes on the effective organization of the state,sbc_b_64_cyberneticnotesontheeffectiveorganizationofthestate_p_13_high.jpg,sbc_b_64_cyberneticnotesontheeffectiveorganizationofthestate_p_13_high.jpg,diagrama_manuscrito,,,staffordbeercollectioncyberneticnotesontheeffectiveorganizationofthestate_p_13.tiff,cyberneticnotesontheeffectiveorganizationofthestate,sbc_b_64_cyberneticnotesontheeffectiveorganizationofthestate_p_13_th.png,,v,,,,,,
394,box_64,64,61,,,,,11/1/1971,,cyberneticnotesontheeffectiveorganizationofthestate,box_64,hand-drawn_diagram,,,,cybernetic notes on the effective organization of the state,sbc_b_64_cyberneticnotesontheeffectiveorganizationofthestate_p_14_high.jpg,sbc_b_64_cyberneticnotesontheeffectiveorganizationofthestate_p_14_high.jpg,diagrama_manuscrito,,,staffordbeercollectioncyberneticnotesontheeffectiveorganizationofthestate_p_14.tiff,cyberneticnotesontheeffectiveorganizationofthestate,sbc_b_64_cyberneticnotesontheeffectiveorganizationofthestate_p_14_th.png,,v,,,,,,
395,box_64,64,62,,,,,5/1/1972,,cybersynadescriptionoftherecursivestructure,box_64,manuscript,,,,cybersyn ade scription of the recursive structure,sbc_b_64_cybersynadescriptionoftherecursivestructure_p_00_high.jpg,sbc_b_64_cybersynadescriptionoftherecursivestructure_p_00_high.jpg,manuscrito,,,staffordbeercollectioncybersynadescriptionoftherecursivestructure_p_00.tiff,cybersynadescriptionoftherecursivestructure,sbc_b_64_cybersynadescriptionoftherecursivestructure_p_00_th.png,,v,,,,,,
396,box_64,64,62,,,,,5/1/1972,,cybersynadescriptionoftherecursivestructure,box_64,manuscript,,,,cybersyn ade scription of the recursive structure,sbc_b_64_cybersynadescriptionoftherecursivestructure_p_01_high.jpg,sbc_b_64_cybersynadescriptionoftherecursivestructure_p_01_high.jpg,manuscrito,,,staffordbeercollectioncybersynadescriptionoftherecursivestructure_p_01.tiff,cybersynadescriptionoftherecursivestructure,sbc_b_64_cybersynadescriptionoftherecursivestructure_p_01_th.png,,v,,,,,,
397,box_64,64,62,,,,,5/1/1972,,cybersynadescriptionoftherecursivestructure,box_64,manuscript,,,,cybersyn ade scription of the recursive structure,sbc_b_64_cybersynadescriptionoftherecursivestructure_p_02_high.jpg,sbc_b_64_cybersynadescriptionoftherecursivestructure_p_02_high.jpg,manuscrito,,,staffordbeercollectioncybersynadescriptionoftherecursivestructure_p_02.tiff,cybersynadescriptionoftherecursivestructure,sbc_b_64_cybersynadescriptionoftherecursivestructure_p_02_th.png,,v,,,,,,
398,box_64,64,62,,,,,5/1/1972,,cybersynadescriptionoftherecursivestructure,box_64,hand-drawn_diagram,,,,cybersyn ade description of the recursive structure,sbc_b_64_cybersynadescriptionoftherecursivestructure_p_03_high.jpg,sbc_b_64_cybersynadescriptionoftherecursivestructure_p_03_high.jpg,diagrama_manuscrito,,,staffordbeercollectioncybersynadescriptionoftherecursivestructure_p_03.tiff,cybersynadescriptionoftherecursivestructure,sbc_b_64_cybersynadescriptionoftherecursivestructure_p_03_th.png,,v,,,,,,
399,box_64,64,63,,,,,4/1/1972,,datafeed,box_64,manuscript,,,,data feed,sbc_b_64_datafeed_p_00_high.jpg,sbc_b_64_datafeed_p_00_high.jpg,manuscrito,,,staffordbeercollectiondatafeed_p_00.tiff,datafeed,sbc_b_64_datafeed_p_00_th.png,,v,,,,,,
400,box_64,64,63,,,,,4/1/1972,,datafeed,box_64,hand-drawn_diagram,,,,data feed,sbc_b_64_datafeed_p_01_high.jpg,sbc_b_64_datafeed_p_01_high.jpg,diagrama_manuscrito,,,staffordbeercollectiondatafeed_p_01.tiff,datafeed,sbc_b_64_datafeed_p_01_th.png,,v,,,,,,
401,box_64,64,63,,,,,4/1/1972,,datafeed,box_64,hand-drawn_diagram,,,,data feed,sbc_b_64_datafeed_p_02_high.jpg,sbc_b_64_datafeed_p_02_high.jpg,diagrama_manuscrito,,,staffordbeercollectiondatafeed_p_02.tiff,datafeed,sbc_b_64_datafeed_p_02_th.png,,v,,,,,,
402,box_64,64,63,,,,,4/1/1972,,datafeed,box_64,hand-drawn_diagram,,,,data feed,sbc_b_64_datafeed_p_03_high.jpg,sbc_b_64_datafeed_p_03_high.jpg,diagrama_manuscrito,,,staffordbeercollectiondatafeed_p_03.tiff,datafeed,sbc_b_64_datafeed_p_03_th.png,,v,,,,,,
403,box_64,64,63,,,,,4/1/1972,,datafeed,box_64,official_document,,,,data feed,sbc_b_64_datafeed_p_04_high.jpg,sbc_b_64_datafeed_p_04_high.jpg,doc_oficial,,,staffordbeercollectiondatafeed_p_04.tiff,datafeed,sbc_b_64_datafeed_p_04_th.png,,v,,,,,,
404,box_64,64,63,,,,,4/1/1972,,datafeed,box_64,hand-drawn_diagram,,,,data feed,sbc_b_64_datafeed_p_05_high.jpg,sbc_b_64_datafeed_p_05_high.jpg,diagrama_manuscrito,,,staffordbeercollectiondatafeed_p_05.tiff,datafeed,sbc_b_64_datafeed_p_05_th.png,,v,,,,,,
405,box_64,64,64,,,,,27/04/1973,,decybernation,box_64,manuscript,,,,decybernation,sbc_b_64_decybernation_p_00_high.jpg,sbc_b_64_decybernation_p_00_high.jpg,manuscrito,,,staffordbeercollectiondecybernation_p_00.tiff,decybernation,sbc_b_64_decybernation_p_00_th.png,,v,,,,,,
406,box_64,64,64,,,,,27/04/1973,,decybernation,box_64,manuscript,,,,decybernation,sbc_b_64_decybernation_p_01_high.jpg,sbc_b_64_decybernation_p_01_high.jpg,manuscrito,,,staffordbeercollectiondecybernation_p_01.tiff,decybernation,sbc_b_64_decybernation_p_01_th.png,,v,,,,,,
407,box_64,64,64,,,,,27/04/1973,,decybernation,box_64,manuscript,,,,decybernation,sbc_b_64_decybernation_p_02_high.jpg,sbc_b_64_decybernation_p_02_high.jpg,manuscrito,,,staffordbeercollectiondecybernation_p_02.tiff,decybernation,sbc_b_64_decybernation_p_02_th.png,,v,,,,,,
408,box_64,64,64,,,,,27/04/1973,,decybernation,box_64,manuscript,,,,decybernation,sbc_b_64_decybernation_p_03_high.jpg,sbc_b_64_decybernation_p_03_high.jpg,manuscrito,,,staffordbeercollectiondecybernation_p_03.tiff,decybernation,sbc_b_64_decybernation_p_03_th.png,,v,,,,,,
409,box_64,64,64,,,,,27/04/1973,,decybernation,box_64,manuscript,,,,decybernation,sbc_b_64_decybernation_p_04_high.jpg,sbc_b_64_decybernation_p_04_high.jpg,manuscrito,,,staffordbeercollectiondecybernation_p_04.tiff,decybernation,sbc_b_64_decybernation_p_04_th.png,,v,,,,,,
410,box_64,64,64,,,,,27/04/1973,,decybernation,box_64,manuscript,,,,decybernation,sbc_b_64_decybernation_p_05_high.jpg,sbc_b_64_decybernation_p_05_high.jpg,manuscrito,,,staffordbeercollectiondecybernation_p_05.tiff,decybernation,sbc_b_64_decybernation_p_05_th.png,,v,,,,,,
411,box_64,64,64,,,,,27/04/1973,,decybernation,box_64,manuscript,,,,decybernation,sbc_b_64_decybernation_p_06_high.jpg,sbc_b_64_decybernation_p_06_high.jpg,manuscrito,,,staffordbeercollectiondecybernation_p_06.tiff,decybernation,sbc_b_64_decybernation_p_06_th.png,,v,,,,,,
412,box_64,64,64,,,,,27/04/1973,,decybernation,box_64,manuscript,,,,decybernation,sbc_b_64_decybernation_p_07_high.jpg,sbc_b_64_decybernation_p_07_high.jpg,manuscrito,,,staffordbeercollectiondecybernation_p_07.tiff,decybernation,sbc_b_64_decybernation_p_07_th.png,,v,,,,,,
413,box_64,64,64,,,,,27/04/1973,,decybernation,box_64,manuscript,,,,decybernation,sbc_b_64_decybernation_p_08_high.jpg,sbc_b_64_decybernation_p_08_high.jpg,manuscrito,,,staffordbeercollectiondecybernation_p_08.tiff,decybernation,sbc_b_64_decybernation_p_08_th.png,,v,,,,,,
414,box_64,64,64,,,,,27/04/1973,,decybernation,box_64,manuscript,,,,decybernation,sbc_b_64_decybernation_p_09_high.jpg,sbc_b_64_decybernation_p_09_high.jpg,manuscrito,,,staffordbeercollectiondecybernation_p_09.tiff,decybernation,sbc_b_64_decybernation_p_09_th.png,,v,,,,,,
415,box_64,64,65,,,,,no date,,theproblemofvarietyamplificationfortheproject,box_64,manuscript,,,,the problem of variety amplification for the project,sbc_b_64_theproblemofvarietyamplificationfortheproject_p_00_high.jpg,sbc_b_64_theproblemofvarietyamplificationfortheproject_p_00_high.jpg,manuscrito,,,staffordbeercollectiontheproblemofvarietyamplificationfortheproject_p_00.tiff,theproblemofvarietyamplificationfortheproject,sbc_b_64_theproblemofvarietyamplificationfortheproject_p_00_th.png,,v,,,,,,
416,box_64,64,65,,,,,no date,,theproblemofvarietyamplificationfortheproject,box_64,manuscript,,,,the problem of variety amplification for the project,sbc_b_64_theproblemofvarietyamplificationfortheproject_p_01_high.jpg,sbc_b_64_theproblemofvarietyamplificationfortheproject_p_01_high.jpg,manuscrito,,,staffordbeercollectiontheproblemofvarietyamplificationfortheproject_p_01.tiff,theproblemofvarietyamplificationfortheproject,sbc_b_64_theproblemofvarietyamplificationfortheproject_p_01_th.png,,v,,,,,,
417,box_64,64,65,,,,,no date,,theproblemofvarietyamplificationfortheproject,box_64,manuscript,,,,the problem of variety amplification for the project,sbc_b_64_theproblemofvarietyamplificationfortheproject_p_02_high.jpg,sbc_b_64_theproblemofvarietyamplificationfortheproject_p_02_high.jpg,manuscrito,,,staffordbeercollectiontheproblemofvarietyamplificationfortheproject_p_02.tiff,theproblemofvarietyamplificationfortheproject,sbc_b_64_theproblemofvarietyamplificationfortheproject_p_02_th.png,,v,,,,,,
418,box_64,64,65,,,,,no date,,theproblemofvarietyamplificationfortheproject,box_64,manuscript,,,,the problem of variety amplification for the project,sbc_b_64_theproblemofvarietyamplificationfortheproject_p_03_high.jpg,sbc_b_64_theproblemofvarietyamplificationfortheproject_p_03_high.jpg,manuscrito,,,staffordbeercollectiontheproblemofvarietyamplificationfortheproject_p_03.tiff,theproblemofvarietyamplificationfortheproject,sbc_b_64_theproblemofvarietyamplificationfortheproject_p_03_th.png,,v,,,,,,
419,box_64,64,65,,,,,no date,,theproblemofvarietyamplificationfortheproject,box_64,manuscript,,,,the problem of variety amplification for the project,sbc_b_64_theproblemofvarietyamplificationfortheproject_p_04_high.jpg,sbc_b_64_theproblemofvarietyamplificationfortheproject_p_04_high.jpg,manuscrito,,,staffordbeercollectiontheproblemofvarietyamplificationfortheproject_p_04.tiff,theproblemofvarietyamplificationfortheproject,sbc_b_64_theproblemofvarietyamplificationfortheproject_p_04_th.png,,v,,,,,,
420,box_64,64,65,,,,,no date,,theproblemofvarietyamplificationfortheproject,box_64,manuscript,,,,the problem of variety amplification for the project,sbc_b_64_theproblemofvarietyamplificationfortheproject_p_05_high.jpg,sbc_b_64_theproblemofvarietyamplificationfortheproject_p_05_high.jpg,manuscrito,,,staffordbeercollectiontheproblemofvarietyamplificationfortheproject_p_05.tiff,theproblemofvarietyamplificationfortheproject,sbc_b_64_theproblemofvarietyamplificationfortheproject_p_05_th.png,,v,,,,,,
